"from","to","km","miles","minutes","hours","m","seconds","lon","lat","minutes_discrete","city"
"Japan, 〒169-0072 Tōkyō-to, Shinjuku-ku, Ōkubo, 2 Chome−17−１１ 千代田苑マンション","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.833,1.1390262,22.0166666666667,0.366944444444444,1833,1321,139.7051007,35.7026342,"(20,25]","Tokyo"
"Japan, 〒162-0052 Tōkyō-to, Shinjuku-ku, Toyama, 2 Chome−32, 都営戸山ハイツアパート３２号棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.811,1.1253554,21.8166666666667,0.363611111111111,1811,1309,139.7101007,35.7026342,"(20,25]","Tokyo"
"Japan, 〒162-0052 Tokyo, Shinjuku, Toyama, 2 Chome, １０","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.858,1.1545612,22.2666666666667,0.371111111111111,1858,1336,139.7151007,35.7026342,"(20,25]","Tokyo"
"Japan, 〒162-0056 Tōkyō-to, Shinjuku-ku, Wakamatsuchō, 38−１９ ビュートピネ早稲田","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.284,1.4192776,27.4333333333333,0.457222222222222,2284,1646,139.7201007,35.7026342,"(25,30]","Tokyo"
"165-4 Bentenchō, Shinjuku-ku, Tōkyō-to 162-0851, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.829,1.7579406,33.9333333333333,0.565555555555556,2829,2036,139.7251007,35.7026342,"(30,35]","Tokyo"
"21 Minamienokichō, Shinjuku-ku, Tōkyō-to 162-0852, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.722,1.6914508,32.6833333333333,0.544722222222222,2722,1961,139.7301007,35.7026342,"(30,35]","Tokyo"
"29-7 Yokoteramachi, Shinjuku-ku, Tōkyō-to 162-0831, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.363,2.0897682,40.3666666666667,0.672777777777778,3363,2422,139.7351007,35.7026342,"(40,45]","Tokyo"
"Japan, 〒162-0825 Tōkyō-to, Shinjuku-ku, Kagurazaka, 4 Chome−６ 神楽坂館２","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.827,2.3780978,45.9833333333333,0.766388888888889,3827,2759,139.7401007,35.7026342,"(45,50]","Tokyo"
"Japan, Tokyo, 都道8号線 船河原橋 Hunakawara-bashi","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.35,2.70309,52.2333333333333,0.870555555555556,4350,3134,139.7451007,35.7026342,"(50,55]","Tokyo"
"Japan, 〒102-0072 Tōkyō-to, Chiyoda-ku, Iidabashi, 3 Chome−11−２ 首都高トールサービス西東京（株）代々木（営）","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.516,2.8062424,54.1666666666667,0.902777777777778,4516,3250,139.7501007,35.7026342,"(50,55]","Tokyo"
"Toei Mita Line Suidobashi Station, Bunkyō-ku, Tōkyō-to, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7026342,NA,"Tokyo"
"2 Chome-2-5 Hongō, Bunkyō-ku, Tōkyō-to 113-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7026342,NA,"Tokyo"
"Japan, 〒167-0032 Tōkyō-to, Suginami-ku, Amanuma, 3 Chome−25−９ シティーパーク荻窪","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7076342,NA,"Tokyo"
"Japan, 〒167-0032 Tōkyō-to, Suginami-ku, Amanuma, 2 Chome−16, コーポ岩崎","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7076342,NA,"Tokyo"
"1 Chome-15-18 Amanuma, Suginami, Tokyo 167-0032, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7076342,NA,"Tokyo"
"Japan, 〒166-0001 Tōkyō-to, Suginami-ku, Asagayakita, 1 Chome−27−８ 三恵会","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7076342,NA,"Tokyo"
"5 Chome-3-9 Asagayakita, Suginami-ku, Tōkyō-to 166-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7076342,NA,"Tokyo"
"Japan, 〒166-0002 Tōkyō-to, Suginami-ku, Kōenjikita, 4 Chome−31−５ サンフラット深山","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7076342,NA,"Tokyo"
"Japan, 〒166-0002 Tōkyō-to, Suginami-ku, Kōenjikita, 2 Chome−22, ソフィア高円寺Ⅱ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7076342,NA,"Tokyo"
"1 Chome-17-13 Kōenjikita, Suginami-ku, Tōkyō-to 166-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7076342,NA,"Tokyo"
"Japan, 〒164-0001 Tōkyō-to, Nakano-ku, Nakano, 4 Chome−21−２ 帝京平成大学中野キャンパス","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7076342,NA,"Tokyo"
"Japan, 〒164-0001 Tōkyō-to, Nakano-ku, Nakano, 4 Chome−1−１ 中野サンプラザホール","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7076342,NA,"Tokyo"
"5 Chome-18-16 Nakano, Nakano-ku, Tōkyō-to 164-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.628,2.8758392,56.4166666666667,0.940277777777778,4628,3385,139.6701007,35.7076342,"(55,60]","Tokyo"
"6 Chome-16-17 Nakano, Nakano-ku, Tōkyō-to 164-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.153,2.5806742,50.55,0.8425,4153,3033,139.6751007,35.7076342,"(50,55]","Tokyo"
"Japan, 〒164-0003 Tōkyō-to, Nakano-ku, Higashinakano, 3 Chome−4−１８ アーバンフラット３","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.703,2.3010442,45.05,0.750833333333333,3703,2703,139.6801007,35.7076342,"(45,50]","Tokyo"
"Japan, 〒164-0003 Tōkyō-to, Nakano-ku, Higashinakano, 4 Chome−9−１９ マンションロックハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.399,2.1121386,41.6,0.693333333333333,3399,2496,139.6851007,35.7076342,"(40,45]","Tokyo"
"Japan, 〒169-0074 Tōkyō-to, Shinjuku-ku, Kitashinjuku, 4 Chome−34−２ ＣＯＭＦＯＲＩＡ東中野","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.052,1.8965128,36.9,0.615,3052,2214,139.6901007,35.7076342,"(35,40]","Tokyo"
"Japan, 〒169-0073 Tōkyō-to, Shinjuku-ku, Hyakuninchō, 3 Chome−9−１２ （株）ＴＳＣ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.841,1.7653974,34.1333333333333,0.568888888888889,2841,2048,139.6951007,35.7076342,"(30,35]","Tokyo"
"Unnamed Road, 4 Chome-1 Hyakuninchō, Shinjuku-ku, Tōkyō-to 169-0073, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.659,1.6523026,31.95,0.5325,2659,1917,139.7001007,35.7076342,"(30,35]","Tokyo"
"Japan, 〒169-0072 Tōkyō-to, Shinjuku-ku, Ōkubo, 3 Chome−5, 区立総合体育館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.463,1.5305082,29.6333333333333,0.493888888888889,2463,1778,139.7051007,35.7076342,"(25,30]","Tokyo"
"Japan, 〒162-0052 Tōkyō-to, Shinjuku-ku, Toyama, 3 Chome−20−２ 区立西早稲田中学校","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.361,1.4671254,28.4,0.473333333333333,2361,1704,139.7101007,35.7076342,"(25,30]","Tokyo"
"Japan, 〒169-0051 Tōkyō-to, Shinjuku-ku, Nishiwaseda, 2 Chome−6−５ 荒井山荘スカイコーポ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.571,1.5976194,30.85,0.514166666666667,2571,1851,139.7151007,35.7076342,"(30,35]","Tokyo"
"1 Chome-101 Totsukamachi, Shinjuku-ku, Tōkyō-to 169-0071, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.796,1.7374344,33.5333333333333,0.558888888888889,2796,2012,139.7201007,35.7076342,"(30,35]","Tokyo"
"Japan, 〒162-0041 Tōkyō-to, Shinjuku-ku, Wasedatsurumakichō, 熊岡ハウス","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.103,1.9282042,37.2666666666667,0.621111111111111,3103,2236,139.7251007,35.7076342,"(35,40]","Tokyo"
"Japan, 〒162-0801 Tōkyō-to, Shinjuku-ku, Yamabukichō, カーネワセダ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.511,2.1817354,42.2,0.703333333333333,3511,2532,139.7301007,35.7076342,"(40,45]","Tokyo"
"Japan, 〒162-0802 Tōkyō-to, Shinjuku-ku, Kaitaichō, 居宅介護支援事業所江戸川橋","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.978,2.4719292,47.6833333333333,0.794722222222222,3978,2861,139.7351007,35.7076342,"(45,50]","Tokyo"
"6-34 Higashigokenchō, Shinjuku-ku, Tōkyō-to 162-0813, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.132,2.5676248,49.5833333333333,0.826388888888889,4132,2975,139.7401007,35.7076342,"(45,50]","Tokyo"
"Japan, 〒112-0004 Tōkyō-to, Bunkyō-ku, Kōraku, 2 Chome−21−１６ 愛知県東京事務所公舎","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.626,2.8745964,55.5166666666667,0.925277777777778,4626,3331,139.7451007,35.7076342,"(55,60]","Tokyo"
"1 Chome-14-4 Kasuga, Bunkyō-ku, Tōkyō-to 112-0003, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7076342,NA,"Tokyo"
"Japan, 〒113-0033 Tōkyō-to, Bunkyō-ku, Hongō, 1 Chome−35−２８ メゾンドール本郷","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7076342,NA,"Tokyo"
"Japan, 〒113-0033 Tōkyō-to, Bunkyō-ku, Hongō, 4 Chome−2−３ 芙蓉堂第１ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7076342,NA,"Tokyo"
"Japan, 〒167-0031 Tōkyō-to, Suginami-ku, Honamanuma, 3 Chome−14−７ サニーコート荻窪","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7126342,NA,"Tokyo"
"2 Chome-15-9 Honamanuma, Suginami-ku, Tōkyō-to 167-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7126342,NA,"Tokyo"
"1 Chome-5-11 Honamanuma, Suginami-ku, Tōkyō-to 167-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7126342,NA,"Tokyo"
"4 Chome-20-9 Asagayakita, Suginami-ku, Tōkyō-to 166-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7126342,NA,"Tokyo"
"6 Chome-5-1 Asagayakita, Suginami-ku, Tōkyō-to 166-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7126342,NA,"Tokyo"
"4 Chome-23-1 Yamatochō, Nakano-ku, Tōkyō-to 165-0034, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7126342,NA,"Tokyo"
"Japan, 〒165-0034 Tōkyō-to, Nakano-ku, Yamatochō, 1 Chome−51−７ ＰＥＴＩＴＢＡＴＥＡＵ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.085,2.538419,49.0166666666667,0.816944444444444,4085,2941,139.6501007,35.7126342,"(45,50]","Tokyo"
"2 Chome-22-9 Nogata, Nakano-ku, Tōkyō-to 165-0027, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7126342,NA,"Tokyo"
"Japan, 〒165-0026 Tōkyō-to, Nakano-ku, Arai, 2 Chome−51−９ 中野ハイム","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7126342,NA,"Tokyo"
"2 Chome-9-14 Arai, Nakano-ku, Tōkyō-to 165-0026, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7126342,NA,"Tokyo"
"2 Chome-47-7 Kamitakada, Nakano-ku, Tōkyō-to 164-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7126342,NA,"Tokyo"
"Japan, 〒164-0002 Tōkyō-to, Nakano-ku, Kamitakada, 3 Chome−5, 参美工業","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.473,2.7795222,54.6166666666667,0.910277777777778,4473,3277,139.6751007,35.7126342,"(50,55]","Tokyo"
"4 Chome-11-5 Kamitakada, Nakano-ku, Tōkyō-to 164-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.325,2.687555,53.0333333333333,0.883888888888889,4325,3182,139.6801007,35.7126342,"(50,55]","Tokyo"
"3 Chome-5-10 Kamiochiai, Shinjuku, Tokyo 161-0034, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.965,2.463851,48,0.8,3965,2880,139.6851007,35.7126342,"(45,50]","Tokyo"
"Japan, 〒161-0034 Tōkyō-to, Shinjuku-ku, Kamiochiai, 1 Chome−27−１０ 上落合ユニオンビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.527,2.1916778,42.4833333333333,0.708055555555556,3527,2549,139.6901007,35.7126342,"(40,45]","Tokyo"
"3 Chome-39-11 Takadanobaba, Shinjuku-ku, Tōkyō-to 169-0075, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.371,2.0947394,40.5,0.675,3371,2430,139.6951007,35.7126342,"(40,45]","Tokyo"
"Japan, 〒169-0075 Tōkyō-to, Shinjuku-ku, Takadanobaba, 3 Chome−12, 木村慶ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.313,2.0586982,39.7833333333333,0.663055555555556,3313,2387,139.7001007,35.7126342,"(35,40]","Tokyo"
"Hotel Sunroute Takadanobaba, 1 Chome-27-7 Takadanobaba, Shinjuku-ku, Tōkyō-to 169-0075, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.118,1.9375252,37.45,0.624166666666667,3118,2247,139.7051007,35.7126342,"(35,40]","Tokyo"
"Japan, 〒169-0075 Tōkyō-to, Shinjuku-ku, Takadanobaba, 2 Chome−3−１１ ＣＡＳＡＶＥＲＤＥ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",2.838,1.7635332,34.0833333333333,0.568055555555556,2838,2045,139.7101007,35.7126342,"(30,35]","Tokyo"
"Japan, 〒169-0051 Tōkyō-to, Shinjuku-ku, Nishiwaseda, 3 Chome−8−１５ イナホハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.152,1.9586528,37.8666666666667,0.631111111111111,3152,2272,139.7151007,35.7126342,"(35,40]","Tokyo"
"Japan, 〒171-0033 Tōkyō-to, Toshima-ku, Takada, 1 Chome−1, ＴＯＳＡ―１","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.495,2.171793,41.9,0.698333333333333,3495,2514,139.7201007,35.7126342,"(40,45]","Tokyo"
"Japan, 〒112-0014 Tōkyō-to, Bunkyō-ku, Sekiguchi, 2 Chome−10, チャペルルミエール","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.015,2.494921,48.5833333333333,0.809722222222222,4015,2915,139.7251007,35.7126342,"(45,50]","Tokyo"
"Japan, 〒112-0013 Tokyo, Bunkyō, 音羽1丁目24-10","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.122,2.5614108,49.4833333333333,0.824722222222222,4122,2969,139.7301007,35.7126342,"(45,50]","Tokyo"
"Japan, 〒112-0006 Tōkyō-to, Bunkyō-ku, Kohinata, 2 Chome−1, ヒルトップ小日向","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.44,2.759016,53.3166666666667,0.888611111111111,4440,3199,139.7351007,35.7126342,"(50,55]","Tokyo"
"Japan, 〒112-0006 Tōkyō-to, Bunkyō-ku, Kohinata, 1 Chome−27−３２ 車両工事所小石川ＣＲ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.821,2.9957694,57.8666666666667,0.964444444444444,4821,3472,139.7401007,35.7126342,"(55,60]","Tokyo"
"3 Chome-6-3 Koishikawa, Bunkyō-ku, Tōkyō-to 112-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7126342,NA,"Tokyo"
"Japan, 〒112-0002 Tōkyō-to, Bunkyō-ku, Koishikawa, 3 Chome−26, クレヴィア文京小石川","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7126342,NA,"Tokyo"
"Japan, 〒113-0024 Tōkyō-to, Bunkyō-ku, Nishikata, 1 Chome−7−４ （株）ヒューマン企画","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7126342,NA,"Tokyo"
"Hongo Dori, 7 Chome-3 Hongō, Bunkyō-ku, Tōkyō-to 113-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7126342,NA,"Tokyo"
"Japan, 〒167-0033 Tōkyō-to, Suginami-ku, Shimizu, 3 Chome−26−２４ 清水ガーデンホームズＡ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7176342,NA,"Tokyo"
"3 Chome-2-6 Shimoigusa, Suginami-ku, Tōkyō-to 167-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7176342,NA,"Tokyo"
"1 Chome-29-25 Shimoigusa, Suginami-ku, Tōkyō-to 167-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7176342,NA,"Tokyo"
"2 Chome-6-15 Shirasagi, Nakano-ku, Tōkyō-to 165-0035, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",0.157,0.0975598,1.9,0.0316666666666667,157,114,139.6351007,35.7176342,"(0,5]","Tokyo"
"2 Chome-54-11 Wakamiya, Nakano-ku, Tōkyō-to 165-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7176342,NA,"Tokyo"
"2 Chome-10-7 Wakamiya, Nakano-ku, Tōkyō-to 165-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7176342,NA,"Tokyo"
"Japan, 〒165-0033 Tōkyō-to, Nakano-ku, Wakamiya, 1 Chome−13−９ 第一コーポ大槻","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7176342,NA,"Tokyo"
"Japan, 〒165-0027 Tōkyō-to, Nakano-ku, Nogata, 3 Chome−18−１２ アソシエール野方","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7176342,NA,"Tokyo"
"3 Chome-12-11 Numabukuro, Nakano-ku, Tōkyō-to 165-0025, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7176342,NA,"Tokyo"
"Japan, 〒165-0026 Tōkyō-to, Nakano-ku, Arai, 4 Chome−29−２ ホームタウン友愛","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7176342,NA,"Tokyo"
"1 Chome-5-8 Matsugaoka, Nakano-ku, Tōkyō-to 165-0024, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",1.885,1.171339,22.5666666666667,0.376111111111111,1885,1354,139.6701007,35.7176342,"(20,25]","Tokyo"
"5 Chome-28-14 Kamitakada, Nakano-ku, Tōkyō-to 164-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7176342,NA,"Tokyo"
"Japan, 〒161-0032 Tōkyō-to, Shinjuku-ku, Nakaochiai, 4 Chome−31, １号館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.09,2.541526,49.6166666666667,0.826944444444444,4090,2977,139.6801007,35.7176342,"(45,50]","Tokyo"
"2 Chome-15-5 Nakai, Shinjuku-ku, Tōkyō-to 161-0035, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.439,2.7583946,53.9,0.898333333333333,4439,3234,139.6851007,35.7176342,"(50,55]","Tokyo"
"Japan, 〒161-0032 Tōkyō-to, Shinjuku-ku, Nakaochiai, 1 Chome−7−１９ Ｋ’ｓ中落合","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.189,2.6030446,50.85,0.8475,4189,3051,139.6901007,35.7176342,"(50,55]","Tokyo"
"4 Chome-4-12 Shimoochiai, Shinjuku-ku, Tōkyō-to 161-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.974,2.4694436,47.7166666666667,0.795277777777778,3974,2863,139.6951007,35.7176342,"(45,50]","Tokyo"
"2 Chome-9-10 Shimoochiai, Shinjuku-ku, Tōkyō-to 161-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.902,2.4247028,46.8666666666667,0.781111111111111,3902,2812,139.7001007,35.7176342,"(45,50]","Tokyo"
"Japan, 〒161-0033 Tōkyō-to, Shinjuku-ku, Shimoochiai, 2 Chome−14−１ ＣＡＤビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.683,2.2886162,44.25,0.7375,3683,2655,139.7051007,35.7176342,"(40,45]","Tokyo"
"1 Chome-5 Mejiro, Toshima, Tokyo 171-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",3.392,2.1077888,40.7166666666667,0.678611111111111,3392,2443,139.7101007,35.7176342,"(40,45]","Tokyo"
